novel_id,title,rating count,rating mean
27487,Rebirth – Urban Crazy Immortal,6,5.5
27488,Moonlight’s Korean Entertainment Rebirth,1,7.0
27489,Enchanted,5,4.8
27490,From Mermaid Islander to Ocean Master,9,6.0
27491,Siheyuan: Xu Damao knows how to steal mines,3,7.666666666666667
27492,"Entertainment: A red song, raising the trend of popular drama",4,7.25
27493,The reborn Luotuo Xiangzi started his rise from marrying Huniu,2,10.0
27494,"Great God, I’ll Support You",2,6.5
27495,"I, Zeus, Don’t Want To Be a King",2,5.0
27496,Is Sun Wukong more beautiful than Chu Renmei? Severe crackdown begins,2,5.5
27497,"Ascending, Do Not Disturb",2,7.0
27498,Young Commander’s Supernatural Sweetheart,8,8.0
27499,The Sweetest ‘Fake’ Couple,3,6.666666666666667
275,Global Games: Start with 10 Billion Psionic Coins,3,8.0
2750,Red Soviet Union,8,6.375
27500,Married the Scum Gong’s Villain Brother,5,6.6
27501,How the Zergs were Made,1,9.0
27502,The Magnificent God of War,3,8.0
27503,The Universal Three Lights of the Biochemical World,3,7.666666666666667
27504,"Olympus: Pregnant Hera, Stop At The Start",5,6.6
27505,I Have Countless Bodies,3,6.666666666666667
27506,What To Do When the Heroine of the Novel Comes To Reality,6,4.666666666666667
27507,Reborn Turtle: Picked Up By Monkey King at the Beginning,3,5.666666666666667
27508,Interstellar: The Devil Is Down,2,8.0
27509,Immortal Sorcerer,1,9.0
2751,I Am In Marvel,4,7.0
27510,Who Moved My Mountain,2,4.5
27511,Our Glamorous Time,5,6.4
27512,Star Emperor Tyrant,7,6.714285714285714
27513,General Man: I Really Don't Want To Be A Royal Mao,3,6.666666666666667
27514,Rebirth: Degenerate Slave Abuses Tyrant,2,4.0
27515,High-armed monsters? I have the Immortal Cultivation World behind me!,3,9.333333333333334
27516,Infinite Fire,2,8.0
27517,stakes - gambling with gods.,4,5.0
27518,"Thousands Of Billions Of Debts, The Entire Network Kneels And Begs Me To Break Up!",4,6.25
27519,The Urban Successor of God of Gluttony,4,4.0
2752,Flash Marriage Passionate Love: Young Master Mo Is A Wife-pampering Addict,3,9.333333333333334
27520,Who Moved My Ashes,4,5.75
27521,Did President Ji Urge for Marriage Today?,4,7.25
27522,I’m Too Strong To Be Immortal,1,7.0
27523,"Quick Wear Host, She is Beautiful and Sweet",8,6.875
27524,Rebirth Demon King: Choosing the Abyssal Dragon Demon King from the Start,7,8.285714285714286
27525,"Every Day I Sleep, My Soul Goes Out of My Body",8,7.375
27526,Person in Mask: Become the King of Time at the beginning,3,6.666666666666667
27527,Daming: Zhu Biao was forced to kill his father-in-law at the beginning,3,7.0
27528,The military journey begins when you are about to retire,2,4.0
27529,City: The Lottery Starts From Settling Down,2,7.5
2753,Extract Skills and Explore Dungeons,5,8.2
27530,Extraordinary in the Limitless Foreworld,3,8.0
27531,Sell Evil,3,8.0
27532,Martial Arts Conquer System,3,6.666666666666667
27533,My Deep-sea Fishery,2,9.5
27534,Transform into twin actresses and create a new era of entertainment,3,9.333333333333334
27535,"Beng San has blood dragon bloodline, how can he die?",5,7.0
27536,I became auspicious,1,7.0
27537,Rebirth in the entertainment industry: revenge for idols,3,7.666666666666667
27538,"So what if I, as a chef, make elixirs?",6,8.166666666666666
27539,Seducing the Student Council President,1,8.0
2754,Marvel’s humanoid magic weapon,5,6.4
27540,Today Villain Husband is Still Lying About Amnesia,4,7.5
27541,One Hundred Thousand Reasons For Krypton Gold,1,9.0
27542,The Treasure Hunt of an Antique Dealer,4,5.25
27543,"Fanhua: I, Mr. Bao, want all the beauties in the country.",3,8.666666666666666
27544,"Genshin Impact: Explain Funina at the beginning, and everyone breaks the defense",5,7.8
27545,Those Days of Saving The School Heartthrob,2,6.5
27546,Acting Turns Into Reality: Love Was Always Here,3,7.666666666666667
27547,Kryptonian Demon Lord,2,6.5
27548,The Legendary Life of an American Superhero,2,6.5
27549,I Am Really Not a Man!,1,1.0
2755,MMORPG: Rebirth as an Alchemist,1,4.0
27550,Little Cannon Fodder Really Panic,1,8.0
27551,Rebirth of Fortune Soars,2,6.5
27552,"Zombie: My understanding is incredible, I have become a Taoist and can reach the heavens.",4,7.0
27553,Jockey Girl: I’m really just a coach!,4,4.5
27554,The Peach Blossoms Begin to Dance,2,8.0
27555,The Righteous Player(s),6,7.666666666666667
27557,I really don't want to remake it more than the original.,2,9.0
27558,Ke Ai: Growing up with Xiao Ai,1,1.0
27559,"Parent-child variety show, small milk group became popular in the entertainment circle by selling cu",4,8.5
2756,I'm Going Both Ways On Game Of Thrones,4,8.0
27560,Sign In From Xiaoyao Faction,6,6.666666666666667
27561,Lobe: The Supervisor’s Daily Containment Day,1,6.0
27562,People in the Republic of China: I am taken care of by billions of pigeons,4,7.5
27563,"Tomb Robbery: Zhou Sheng’s inheritance, save Feng Baobao!",3,7.0
27564,"Siheyuan: Escape from Forty-nine Cities, Grandma is a Deaf Old Lady",2,7.0
27565,Transcending Immortal Academy,4,6.75
27566,Rebirth of the Film Emperor’s Beloved Wife,5,6.0
27567,Environment Protection After Rebirth,2,6.5
27568,You are Fired!,2,5.0
27569,Basketball is Faith,3,8.333333333333334
2757,The Ancestral Tablet Appears In The Beginning Of The Global Catastrophe,5,6.8
27570,Basketball Commander,8,6.0
27571,My Little Mom is the Richest,2,7.0
27572,My Wife May Be a Saint,5,5.8
27573,I made a pledge with the gods to set up a corpse-expelling inn!,8,6.5
27574,"Tomb Robber: Miao Jiang Gu Master, Feeding and Refunding a Hundred Times",1,7.0
27575,I Became a Milk Dog After Meeting Omega,3,8.333333333333334
27576,Zombie World: Evil Marshal,2,7.5
27577,Rebirth of the Tang Dynasty: Journey to the West: The Human Race Resurrection,2,7.0
27578,Yin Xiaomei The Bad Girl,4,6.75
27579,The Wizard’s Way Home,1,3.0
2758,Gravity Mage with Level-Up System,5,8.6
27580,Love,2,7.5
27581,Don’t Mess with the War Goddess,4,5.5
27582,The Secret Journey Begins with Becoming a Pirate,6,6.333333333333333
27583,The National Girl is Three and a Half Years Old,3,6.666666666666667
27584,I Am Breaking the Dimensional Wall In the Lord of Mysteries,5,6.6
27585,Exploring the World of Live Broadcast,2,5.0
27586,After the Archangel’s Pregnancy,3,5.0
27587,The Man Picked Up by the Gods (Reboot),1,8.0
27588,"Starting Martial Soul Black White Impermanence, The Power Of Diem La Palace!",7,6.428571428571429
27589,The perfect life of rebirth,2,6.5
2759,Fantasy: Resurrection from the Divine Source at the Beginning,3,7.0
27590,"Da Qin: Storytelling boy sings songs, purple girl rewards",3,6.333333333333333
27591,Eight Hundred Pirate Kings,4,6.0
27592,I Don’t Want To Be a Hero,5,5.2
27594,"Physician, Not A Consort",3,7.0
27595,The Zombie King Wants To Live An Ordinary Life,4,7.0
27596,Waste Wood Will Start Counterattack Today,3,8.333333333333334
27597,Synopsis: My daily life is not normal at all,4,6.25
27598,American Comics: Starting From Obtaining The Knight’s Belt,2,8.5
27599,Mr. Earnest Is My Boyfriend,3,6.333333333333333
276,Naruto: Billions of Rewards,7,7.428571428571429
2760,Fox in the Penalty Area,2,8.5
27600,I Pretended to Be a God of Fortune in the Fantasy World,2,7.5
27601,Villain’s Koi Fish Mother,4,7.5
27602,Real Missy Relies on Food to Counterattack,10,8.1
27603,"Tennis When I enter the river, I can super evolve without acting!",1,10.0
27604,The Cub I’ve Raised is the Crown Prince of the Empire,6,5.666666666666667
27605,I Just Want To Be Self-reliant,5,7.0
27606,Hong Kong Film: I Hongxing is domineering in filmmaking!,5,5.6
27607,Pokémon: Ash Ketchum's Journey to Champions,2,7.0
27608,Hong Kong Films: Make a name for yourself,3,7.333333333333333
27609,"People are running for men, and Bai Mengyan is crying at the beginning",3,7.0
2761,One Piece: From Soldier to King of the World,2,4.5
27610,The Love Equation,7,8.0
27611,The Gilded Cage,2,4.0
27612,The Top Couple Is a Bit Sweet,4,8.5
27613,I’m Playing Cards In Duel City,4,7.75
27614,"Wear the villain quickly, I’ll grab this queen",5,6.4
27615,Siheyuan: Ruined my marriage at the beginning and made babies like crazy,4,5.75
27616,Code of Wasteland Survival,2,3.5
27617,I Married the Male Lead of a CP Free Novel,2,6.0
27618,A Silently Emanating Spring Light,3,8.666666666666666
27619,Dressed As a Fake Daughter In Xiu Xianwen,6,5.833333333333333
2762,Pokemon Global Descent,2,4.0
27620,"One person: Killed the Heavenly Master, Lu Jin forced it on his granddaughter",2,5.0
27621,Genshin Impact: Start as the Rock King Emperor,3,7.666666666666667
27622,Swift Strategies: 100 Ways Of Seducing Mr Perfect,3,5.333333333333333
27623,Domineering CEO Is My Son,3,8.0
27624,Ember Gun,4,6.75
27625,Is the Neighbor Going Dark Today,5,5.6
27626,The female CEO’s extraordinary bodyguard,7,6.571428571428571
27627,"I'm not interested in getting spots, I just feel comfortable lying down",1,9.0
27628,"pdd Fan Club, the national team comes to bully people?",4,7.75
27629,Dog at total martial arts: Living in the third world was revealed by the diary,3,5.333333333333333
2763,Red Dragon Emperor: Having more sons and more blessings will make you stronger,8,7.125
27631,Cute Babies in a Pair: President Daddy Is Way Awesome,2,8.0
27632,It’s Not Easy to be a Female Partner [Quick Wear],2,5.0
27633,The Savior is just a 3-Year-Old,3,7.333333333333333
27634,There is a Garbage Recycling Station In My Mind,2,9.0
27635,Quick wear: green tea girl matches her delicate body and soft body,3,5.666666666666667
27636,Blossoms: Dominate the world since 1993,5,7.2
27637,"If you are asked to be a Japanese traitor, you will sell out all the Japanese puppets.",3,8.0
27638,Tianwen,3,8.0
27639,Loving My Rival’s White Moonlight,3,6.666666666666667
2764,My Wife Poke Me,4,7.5
27640,Golden Fishery,2,9.5
27641,Ability: I came down from heaven to work,2,4.5
27642,Martial Arts: Huang Rong turns into a cat and eats and drinks with me,5,8.8
27643,Spending the Male Lead’s Money to Change Her Fate,1,7.0
27644,Being an Extra Actor in an Escape Game,4,7.0
27645,I Will Eventually Become a Partner of Justice,1,6.0
27646,"Queen of the Days, She Was Only More Than a Billion",4,7.75
27647,No holiday for New Year's Eve? I will live broadcast to go home early for the New Year,2,5.5
27648,"We are in the Divine Eagle, and we are sworn brothers with Yang Guo at the beginning.",5,7.6
27649,"Zombie double comparison, Qiu Sheng made Uncle Jiu numb",2,6.5
2765,I’m Really Not Targeting the Mages,4,5.75
27650,Entertainment: The Start was Signed by Boss Yang,6,7.166666666666667
27651,Urban Brewmaster System,2,7.0
27652,Yingcheng first school grass: blue brother,3,7.333333333333333
2766,Marvel: I Have the Reality Gem!,1,4.0
2768,Marvel: Immortal at the Start,3,7.666666666666667
2769,"American comics: To become a god at the beginning, I choose to practice both science and magic",3,7.0
277,Infinite Mana in the Apocalypse,1,6.0
2770,Healing Basketball,2,6.5
2771,Pokemon: Trainer Starts As Bounty Hunter,1,9.0
2772,Way of Mysterious World,2,9.5
2773,"My Boss Husband, Please Let Me Go!",7,7.285714285714286
2774,Rebirth: The Financial Giant,5,6.8
2775,The Host is Getting Beautiful Every Day,3,7.666666666666667
2776,Honghuang: I invite Nuwa to imitate the heavens at the beginning!,1,9.0
2777,The Emperor’s Angel of Death,10,6.9
2778,Urban Super Doctor,2,7.0
2779,Hokage’s Super Villain,4,6.5
278,Job change for all: Necromancer! i am a disaster,3,6.666666666666667
2780,Extreme Grade Plundering System,1,8.0
2781,Hacker: A Perfect Start to Surprise,4,6.5
2782,Naruto: Kill Ōtsutsuki Urashiki at the Start!,2,6.0
2783,Pirates OL,6,6.833333333333333
2784,Cultivating Immortals: I Can Save the Price,2,8.0
2785,Exploiting Hollywood 1980,7,7.285714285714286
2786,"Technology: The naughty kid ruined my college entrance examination, but I turned over to nuclear fus",2,8.5
2787,Happy Marriage,3,8.0
2788,Heavenly God Mnemonic,1,10.0
2789,Online Games: I Can Reset Rewards Infinitely,4,5.0
279,Online Games: My Attributes Are More than a Billion Points,3,7.333333333333333
2790,Naruto: Train Tsunade as a God of Gambling at the Start,4,6.25
2791,Flood: The beginning becomes the world tree,1,7.0
2792,"When I Saw The Returns, I Invested In My Future Wife First",2,8.0
2793,Meiman: the Artifact I Created Sells Well in the Whole Universe,8,6.0
2794,"In Seclusion For 100,000 Years, My Descendants Ask Me To Come Out",2,5.0
2795,"The Great Desolation: Read the Holy King, Extract the God Statue To Suppress Prison",2,7.0
2796,"Fantasy: Plunder the opportunity, ten thousand times the critical attack!",3,8.0
2797,Ace Sniper: Husband is Going To Fall Down,4,5.5
2798,Pirates: Start Copy Barrett,3,5.666666666666667
2799,Cultivating From Obtaining Experience,3,3.3333333333333335
28,All Attributes Martial Path,3,8.333333333333334
280,Pirates: Eat souls to become stronger,6,5.666666666666667
2800,I Was Adopted By Nuwa After Traveling Through The Prehistoric Land!,1,6.0
2801,80s: The Soft and Waxy Beauty Took Care of the Wolf Husband,5,5.4
2802,Online game Shenhao: Unlimited gold coins at the start!,5,5.2
2803,"Tianjiao Ranking: I, Born Into The World, Double Pupil And Supreme Bone",3,5.666666666666667
2804,Shadow Bear Tibbers’ Plane Journey,6,8.5
2805,I Am Really Saiyan,5,6.8
2806,Dragon Ball: I am Saiyan Kaso,6,7.166666666666667
2807,Naruto: Naruto's Daily Life,3,6.666666666666667
2808,The strongest villain is coming,4,6.75
2809,I Shall Seal the Heavens,4,5.75
281,Top of Qinglian,3,7.0
2810,"I'm in Konoha, My Spiritual Power is Skyrocketing Everyday",4,6.75
2811,"Others Tame Beasts, I Tame Demons",3,6.0
2812,"Sailing: Exposing the teacher of the sun god, Im chasing and killing",4,6.25
2813,All Jobs Transfer: Necromancer? Call me a natural disaster!,2,6.5
2814,Sword Venerable Ling Tian,1,10.0
2815,Naruto: The attribute is added to the explosion!,2,10.0
2816,"Start a Ship, Pick up Corpses and Be the Queen of the Dead",6,6.666666666666667
2817,I Really Don’t Know How To Practice,1,5.0
2818,"Sleeping For Ten Thousand Years, The Empress Actually Wanted To Lift My Coffin?",4,7.5
2819,Marvel's Super Scientist,4,6.25
282,Rebirth of the Celebrity Business Woman,3,6.666666666666667
2820,Fantasy: Starting from the Nine Crowns,3,9.333333333333334
2821,Hokage – Invincible Sasuke,7,7.142857142857143
2822,Apocalyptic God-level Zombie Synthesis System,3,6.333333333333333
2823,Killing Evolution From a Sword,3,8.666666666666666
2824,The return of the city emperor,3,6.0
2825,Konoha: Start From Choosing To Become Hokage,5,6.6
2826,Reborn Top Student and Sweet Little Wife,3,7.0
2827,The World Awakens: Ten Consecutive Draws Before Invincibility,1,9.0
2828,"The villain who wears a book, this year's heroines all have their own systems?",4,5.25
2829,This NPC is Too Strong,6,6.0
283,God Level Recovery System Instantly Upgrades to 999,7,6.857142857142857
2830,"Symbiotic Spores: Hundreds of Millions of Deductions, Infinite Evolution!",4,7.5
2831,Containment Control Starts With the Umbrella,4,4.25
2832,Born to Be Rebellious [Quick Transmigration],1,6.0
2833,Marvel’s god-level scientist,3,6.333333333333333
2834,The Ultimate Student in the City,2,7.0
2835,Naruto: I lost Uzumaki Naruto,5,5.6
2836,Online game: I can add points to the building,4,5.25
2837,I Create an Angel Civilization in Marvel,3,5.0
2838,Naruto: Sign in with White Fang at the beginning,7,5.0
2839,"I’m In Douluo, I Ate the Blue Silver Emperor",4,9.75
284,"Returning to ’90s, She Became Famous in Major Surgical Fields",4,7.25
2840,Uchiha Madara From My Hero Academia,3,4.666666666666667
2841,"Honghuang: My understanding defies heaven, I understand how to mediate creation",1,8.0
2842,Divine Grade Pet Evolution System,5,7.6
2843,"One punch, one knife 999",7,6.428571428571429
2844,Cosmic Invincible Loading System,1,9.0
2845,Pirates: Mechanic,2,8.0
2846,Hogwarts: Become the Heir of the Family at the Start,2,3.0
2847,Real Cthulhu Running Game,2,8.5
2849,Rebirth to the Eighties to Get Rich,8,8.375
285,Ace of Diamond: The Pitcher Returns,4,8.5
2850,Three Kingdoms: Becoming Stronger from the Thief Who Cut the Beard,3,6.666666666666667
2851,House Dad’s Literary Life,3,6.666666666666667
2852,NBA Opening Draw To Twilight Shaquille O’Neal,6,6.166666666666667
2853,Best of Hollywood,7,7.0
2854,All My Disciples Are Children of Destiny,6,8.166666666666666
2855,Fengming Douluo,3,3.0
2856,The First Cause of All Realms,3,8.333333333333334
2857,There is Room For the Hot Lady In the Farmhouse,4,7.5
2858,Changing careers? I planted the world tree at the beginning,2,8.0
2859,Lord of All Realms,4,7.75
286,Sign in from Douluo Dalu,3,5.666666666666667
2860,Siheyuan: The opening shot Yi Zhonghai and killed crazy,4,7.5
2861,"Reincarnation For All: One-click Tracking, One-click Full Level",4,8.75
2862,Reborn into Young Master Huo’s Little Fairy,1,8.0
2863,Hokage’s character template system,5,6.6
2864,Marvel Live Fortune Telling: Sister Widow and Catwoman Cry,9,7.222222222222222
2865,Dual Cultivation,4,5.25
2866,Blood Succession Limits,7,6.428571428571429
2867,Naruto’s Strongest Bloodline,4,4.5
2868,Reiki Recovery: Billions Of Times Talent,2,7.5
2869,Three Little Troublemakers Turned the World Upside Down After My Divorce,3,9.666666666666666
287,The Lucky Wife Reborn In the 90s Era Has A Spatial Ability,3,7.666666666666667
2870,Lucky Wife at 50s,3,5.0
2871,Necromancy God of Heroes of Might and Magic,3,7.0
2872,Survive the Fourth Natural Disaster,3,8.0
2873,"Hokage: I Won The Game, Bai Lan",5,8.0
2874,Wizard of the Pirate World,4,5.75
2875,From Thug to Idol: Transmigrating to a Survival Show,3,7.0
2876,Blackstone Code,2,8.0
2877,Talent Swallowing System,3,6.666666666666667
2878,"I'm in Dressrosa, Become Doflamingo at the Start",7,5.714285714285714
2879,Galaxy Shattering Blade,6,8.0
288,Wife Participated In The Show And Exposed My Private Money,2,7.0
2880,Infinite Replacement,6,8.166666666666666
2881,One Piece East Blue,5,7.0
2882,Pirate’s Infinite Awakening,1,8.0
2883,"National Fortune: Play the sin of arrogance, wife Thor",6,8.666666666666666
2884,800 Billion Start,3,8.333333333333334
2885,I am The Sea King In Marvel,1,9.0
2886,The Reincarnated Goddess is Fierce,3,6.0
2887,Naruto: Neiji Hinata,4,6.75
2888,"Reborn National Male God: Jiu Shao, Please Advise!",3,7.333333333333333
2889,Invincible Battle Strength System,3,7.333333333333333
289,Escape From Konoha,5,7.2
2890,Immortal Becomes a Stay-at-home Dad After Return,5,7.8
2891,First Son-in-law,1,10.0
2892,The Great Ruler,2,7.5
2893,"I'm in Marvel, My Wife Is Godking Hela",3,6.666666666666667
2894,Just Became Richest Man: Received Admission Letter from Hogwarts,4,8.25
2895,Be A Boss Starting From BTTH,1,9.0
2896,I Developed Battlefield to Drive Players Around the World Crazy,5,5.8
2897,Unrivaled Medicine God,3,7.333333333333333
2898,One Piece: The Great Demon King,5,4.6
2899,Supremacy Games,3,3.0
29,Young Master Qin Keeps Coveting Me After I Beat Him Up,1,6.0
290,One Piece: God Level Lottery,1,8.0
2900,"Let you manage the logistics company, it has become a special force",3,5.0
2901,"Play the dimensional name scene, and start the infinite sword system",3,5.0
2902,"Bibi Dong Signed In In The Belly, And He Was Born As A Titled Douluo",3,6.333333333333333
2903,Murdering Heaven Edge,2,4.5
2904,God-level Perspective,2,8.0
2905,The Lord Of The Rings: Smaug At The Start,2,9.5
2906,"Inventory Of The Famous Scenes Of The Heavens, Superman Battle With Zod At The Start",2,5.5
2907,Honghuang: Pick Up Flying Daggers At The Start,1,8.0
2908,Villain Seized the Assassin Heroine at the Start!,4,6.75
2909,Adorable Twins: A Hunter’s Wife Has Space,1,9.0
291,Rebirth of the World’s Richest Man,4,7.75
2910,Celestial,2,7.0
2911,Three Sisters Chop Me to Upgrade,4,5.5
2912,Tokyo Video Game Tycoon,5,7.0
2913,Strongest Martial God,4,8.25
2914,Battle Pet: I Can See the Hidden Evolution Route,1,8.0
2915,"After Kicking Ming Ye, He Cried and Begged Me To Hug Him Every Night!",3,9.0
2916,Pokémon: I Choose Mewtwo at the Beginning,4,5.0
2917,Resurrection: I am pretending to be a pig and eating a tiger,3,8.0
2918,DC Knight,4,5.25
2919,"The World’s First, Second and Third are Me",6,6.833333333333333
292,"Fantasy: Gift Chance, Crit Compensation!",2,8.0
2920,Strongest Myth System,2,6.5
2921,Beginning Clock-In Emperor,5,7.2
2922,Marvel’s Supergod game maker,3,8.333333333333334
2923,The rich second generation villain wants to kill me in the beginning!,8,7.125
2924,Great Antiquity: My Heavenly Dao Started the Battle of the Heavens,2,8.0
2925,Crossing the Son of the Villain,4,4.75
2926,Ranger Legend of Azeroth,1,8.0
2927,One Punch Man In Marvel,5,5.0
2928,Return To 1998,2,5.5
2929,National Awakening: There is no upper limit on the opening level,3,7.333333333333333
293,The Greatest Farmer,1,6.0
2930,People in Naruto: Kyuubi blows up at the beginning,4,9.25
2931,God-level Base,4,5.25
2932,"A Group of Cosmic Thugs, The Beginning of The War to Pacify The Top",3,6.333333333333333
2933,"Villain: After the Divorced Female President, I Chose My Best Friend",1,10.0
2934,The Almighty Ring,4,8.75
2935,Yuan Tianzun,3,7.333333333333333
2936,God-level choice: choose the full score of the college entrance examination at the beginning,3,6.666666666666667
2937,Fantasy: Reading books is invincible,4,7.5
2938,"Shenhao: After Withdrawing 10 Billion, the City Was Blocked!",3,7.666666666666667
2939,The Age of Gods of All People: The Road to the Rise of Genius Gods,2,9.0
294,"Douluo God Punishment List, Start God Punishment Yu Xiaogang",1,5.0
2940,"Mr. Mo, Be Good And Marry Me",5,6.6
2941,"Connecting all dimensions, I have a union of all worlds",6,6.666666666666667
2942,Infinite Clone: ​​I Am Invincible In Devouring Starry Sky,2,3.5
2943,Dragon Ball: Chuanchao Bloodline Found at the Beginning,5,6.8
2944,Museum of Deadly Beasts,4,7.25
2945,Heroes And Invincible Undead Magic God,1,3.0
2946,Global Martial Arts: Unlock White Beard Template At The Start,3,6.333333333333333
2947,Lightning Style Chidori Deduction at the Start was Exposed by My Sister's Live Broadcast,2,4.0
2948,I’m Always the Villain,3,9.0
2949,The sin of arrogance on the ship of the straw hat,2,7.0
295,Fantasy Age: Early Login,6,6.333333333333333
2951,"Doupa: Sign In For Three Years, Starting From Capturing The Goddess",2,5.0
2952,Online Game Hokage: The Return Of Ōtsutsuki,4,7.25
2953,Heroes of Invincibility: Global Advent,4,6.75
2954,Journey from Konoha,3,8.0
2955,Urban Super Emperor,2,8.5
2956,The Rise Of Space Technology,5,7.8
2957,Doomsday: Ghidorah At The Start,3,8.333333333333334
2958,World of Gods,3,7.666666666666667
2959,"Just Become A Son of God, This Imperial Clan Is Too Cautious!",4,4.75
296,"Global Towers: Starting With The SSS-Rank Talent, God-Tier Extraction",2,3.5
2960,Selling Jars Starting From Hokage World,4,7.25
2961,Tease the Heavens,3,8.0
2962,Demon Resurrection: Signing in Zanpakuto at the Start,1,9.0
2963,Rebirth: Rising Hong Kong,7,6.428571428571429
2964,The Almighty Asura,4,6.25
2965,Three Kingdoms: The Eighteen Riders of Yanyun are Summoned at the Start,2,9.0
2966,The Era of Online Game Wizards: Gaining Experience Makes You Stronger,7,5.0
2967,"After Fishing For 10 Years, I Became A Saint Without Knowing How To Raise Beasts",4,9.5
2968,Red Moscow,1,6.0
2969,Inventory Of The Top Ten Blackening Scenes: Blackening Clown At The Start,5,7.6
297,Roulette World,7,6.142857142857143
2970,"My Wife, Something is Wrong",1,2.0
2971,Let The World Feel Pain From Now On,4,8.25
2972,The Whole Country Will Follow Me Out of the Galaxy,2,3.0
2973,People In One Piece: Almost Exposed That I Am Better Than Roger,3,9.333333333333334
2974,Surviving the Zombie Apocalypse With My Military System,4,7.25
2975,Provocative Fiery Wife: My Superior is a Affectionate Spitfire,3,5.0
2976,Genius Doctor: Black Belly Miss,8,5.875
2977,Immortal In The Magic World,4,6.0
2978,Era Of Sect Leader: A Hundredfold Increase In The Start,1,5.0
2979,Conquer Another World With the Naruto System,1,10.0
298,Poison Doctor’s Cute Baby,4,7.5
2980,My Phone Can Swipe Money,4,4.75
2981,Online Game: You Call Him A Newbie?,6,7.333333333333333
2982,The Fifth Point Guard,4,7.0
2983,Swallowed Star: Extreme Upgrade,6,8.0
2984,Fantasy: Opening Start to Hundreds of Millions of Modern Arms Martial Souls,2,6.5
2985,Infinite Psychic,4,7.25
2986,I Can Strengthen By Adding Points,2,7.0
2987,Public Enemy On Online Games,2,6.5
2988,God of the Universe Begins with Harry Potter,4,6.75
2989,Bleach: Sign In To Liuhun Street,6,6.166666666666667
299,Dressed As the Apex of the Villain,4,7.25
2990,Invincible Cheating System,5,6.4
2991,From Arms Dealer To King of War,5,7.0
2992,BTTH: Myriad Realms Mall,4,6.5
2993,Start with Cell Editor,5,7.4
2994,The Black Beast’s Useless Concubine,8,6.5
2995,"On The Day Of My 100th Blind Date, I Arrested My Date",3,7.0
2996,Great Sage of the Heavens,4,9.25
2997,Doomsday: Start with Saeko Poshima,3,6.666666666666667
2998,"Don’t Pretend, I’m Actually Taking Special Forces",3,5.333333333333333
2999,Video through all worlds: inventory of ten saviors,4,7.75
3,My Crown Prince Consort Is a Firecracker,4,6.5
30,Rebirth of an Ugly Girl Turned Around,6,8.5
300,Mesmerizing Ghost Doctor,1,10.0
3000,"Global Digitization, I Can Increase Everything",1,7.0
3001,Hong Huang: Just became an ancestral witch and joined the villain group chat,6,9.0
3002,Proficiency Panel Right At The Beginning,3,6.333333333333333
3003,America’s Road To Fame,3,9.333333333333334
3004,Honghuang: The Start Of The Game Starts With The Sign-In At The Nuwa Bedroom,3,7.0
3005,"Let you turn waste into treasure, but not make you the strongest sect",2,5.0
3006,Summit War: Akainu Awakens Double Fruits At The Start,4,7.5
3007,Naruto: Sign in to Bai Fang at the beginning,2,6.5
3008,I am the fourth generation of Hokage,4,6.25
3009,Urban: I Am God,2,8.0
301,"I, The Grandson of Garp, Scared Luffy Into Tears",5,6.2
3010,Starting in Hunter x Hunter as a Prop Master,4,8.0
3011,The Age of Cards: The Hundred Ghosts Night Walk is Drawn at the Start,2,6.0
3012,Reiki Recovery: Grab the reincarnation eye at the beginning,5,6.4
3013,My 1995 Small Farm,4,7.0
3014,Naruto: I Can Only Draw S-rank Rewards,4,7.0
3015,I Can Pause Time,6,6.0
3016,I Have A Good Opinion In Marvel,3,9.333333333333334
3017,Royal Beloved Black Wife,3,6.0
3018,"Weird Deep-sea Game, I Can Fish Without Limit",1,7.0
3019,Hokage no Uchiha Ancestor,5,7.2
302,God Level Farm,6,6.166666666666667
3021,The Strongest Beast Guarding System,4,8.5
3022,Marvel’s Superman,4,5.25
3023,Misty World: Start with SSS skill,4,7.75
3024,Emperor of Taikoo,3,6.666666666666667
3025,Inherit Ryuma Swordsmanship at the Start,6,6.0
3026,"Reborn dad, I became rich starting from selling tea eggs",3,7.0
3027,Reborn Rich To Rival Country,6,6.333333333333333
3028,The Game Started With Building Mecha,8,8.375
3029,Wizarding Immortal,2,7.5
303,The Little Fairy Wife Dressed As a Villain,5,5.2
3030,Fantasy Script: I Am The Villain Of Destiny,5,5.4
3031,The Invincible Dragon Emperor,4,7.0
3032,Quick Transmigration: Rescue Plan for the Misguided Villain Boss,4,7.5
3033,All Heavens and Myriad Realms System,2,5.5
3034,I’m From Miao Star,2,7.5
3035,Blood Warlock: Succubus Partner In The Apocalypse,9,7.111111111111111
3036,Stunning Poisonous Doctor Princess,3,7.0
3037,"Pokemon: Sleeping For Thousands Of Years, Awakened By The Gods!",5,5.6
3038,Pokemon Red,2,8.0
3040,"I'm in Food Wars, My Online Dating Girlfriend Rindō Kobayashi",3,3.3333333333333335
3041,"My Daughter Died In Despair, I Was Reborn Ten Years Ago",5,7.6
3042,Roman Empire of Total War,2,7.0
3043,"Mr. Lu, the World’s Sweetest Man",3,6.0
3044,Prehistoric: I Am A Blacksmith!,2,6.0
3045,I Can See The Luck Line,5,8.6
3046,"On the night of the genocide, I will send the people to the dimensional copy",4,5.25
3047,Transmigrated into Substitute Bride ‘Fu Lang’,2,7.5
3048,Invincible Powers,1,7.0
