user_id,novel_id,rating
594,4082,4
743,2793,2
107,24528,8
364,27091,8
53,7493,5
665,15497,8
269,8104,9
338,26809,1
727,809,9
759,12369,7
246,14008,5
41,15194,7
68,10935,9
184,5346,4
684,24189,5
224,4319,9
695,15161,10
207,9005,9
616,3544,5
678,15383,1
666,14990,9
316,751,9
61,8821,7
757,9968,9
191,10281,7
723,21815,4
655,6809,7
350,1839,10
606,1930,9
710,7494,8
242,20644,9
63,17442,5
562,14222,7
644,24936,7
248,4450,7
218,13824,10
612,26907,6
15,25632,5
256,11989,4
248,8690,10
95,17582,7
226,12411,7
299,3744,6
564,20493,4
648,27197,6
694,8266,7
105,11608,4
459,16993,8
104,4769,8
333,21330,5
725,4664,5
773,2288,10
550,24317,9
122,8329,8
251,7126,7
399,3806,1
267,17550,10
57,23305,9
426,22811,9
328,22100,8
768,25562,7
48,3742,3
35,19943,7
189,12239,9
588,6756,6
179,1236,8
218,13731,4
133,26351,6
559,7180,4
460,27337,9
251,27614,10
632,5615,10
737,20019,9
762,24399,4
354,15569,5
82,7897,7
640,11916,8
613,11073,7
689,20951,9
415,19102,2
735,4645,7
707,8946,10
645,12224,7
558,26334,8
213,3480,5
249,7843,1
20,16533,4
4,13748,8
627,20375,7
529,13005,9
214,13063,4
553,11726,5
564,27621,8
610,18504,8
513,12834,4
662,5393,7
57,21121,6
738,18084,4
186,15044,4
407,11278,9
668,2851,4
368,5359,8
696,22590,7
453,12113,2
249,15118,6
414,12408,10
616,14792,4
154,17193,8
537,17652,5
356,13131,4
198,25493,10
276,23781,8
339,10183,7
249,27449,7
217,5431,8
491,8014,3
564,23411,6
218,18037,7
492,9741,5
118,11943,9
100,4244,6
496,25312,2
592,3438,5
468,21210,10
461,16266,7
425,17270,7
436,3863,5
602,331,5
506,4847,5
549,16144,7
177,14681,6
714,9498,9
130,25285,4
509,12672,1
236,6187,5
751,18962,9
667,13550,7
107,11858,10
470,9599,6
456,5077,1
252,26203,8
191,24672,7
649,12588,8
31,10752,10
131,6995,8
580,23685,2
226,10404,9
688,15133,8
341,13034,7
89,25082,8
679,94,4
712,25361,6
613,16558,6
76,20651,10
733,4029,9
147,20936,8
328,17736,4
285,27482,6
619,23334,5
360,22731,10
770,9479,7
132,19921,10
656,23052,5
501,20802,2
643,26088,7
338,15141,7
679,19765,10
48,5149,8
202,1953,8
327,7189,1
749,12244,8
305,12544,8
32,21707,6
590,19734,9
578,7752,5
432,25721,4
767,19606,7
431,22872,6
278,499,9
111,24152,7
475,197,10
93,11075,5
454,5766,5
505,27287,7
112,22016,10
162,1400,7
439,6992,8
375,803,1
585,27302,6
534,6405,10
92,26394,5
555,10188,7
681,3649,7
679,3421,1
233,25314,10
213,8958,7
118,17358,7
302,12329,6
662,24768,5
301,24170,4
25,24343,7
14,10732,9
241,22238,9
663,23213,9
308,5074,9
19,6212,4
566,8734,4
334,18845,10
636,1613,5
453,13302,10
234,21145,4
360,1323,5
744,26078,5
105,594,8
15,16409,7
594,18772,10
735,9428,9
351,13215,4
285,3127,10
289,10699,10
360,17354,6
610,16797,8
215,16392,9
260,23192,5
611,20346,5
212,26917,7
398,16788,8
633,1524,7
438,27537,7
170,12630,2
217,24909,10
193,26904,9
741,27376,5
266,3858,9
439,23792,9
745,439,3
146,17054,8
97,11417,6
347,17021,10
221,12530,9
527,12073,10
578,19836,2
218,12922,4
529,6140,10
102,20631,10
393,1224,10
194,22067,8
373,9921,3
748,2210,7
142,18696,7
718,27562,7
328,8944,9
523,17829,4
615,11930,6
646,22706,6
686,19878,10
430,18595,8
185,10672,10
731,10202,8
40,12885,5
655,20858,7
317,14670,7
33,446,8
208,18378,9
622,18501,4
21,22267,3
573,9008,8
145,19168,7
190,9305,7
630,21348,10
524,20279,6
710,10270,4
374,25037,6
715,1249,10
520,22695,8
522,16458,9
655,21661,8
750,7119,2
723,6309,5
3,25470,9
557,17285,7
732,2499,8
579,2248,7
386,4771,5
408,15555,10
335,14958,9
640,11710,5
582,11966,9
748,7460,5
459,317,5
269,7287,9
179,3386,8
766,2656,8
18,11078,9
715,7195,8
24,13651,3
376,3611,10
495,23264,7
400,15837,10
574,3831,8
375,12860,6
281,7724,2
148,5510,8
746,357,8
739,1317,5
667,23124,8
73,18075,4
700,13460,6
340,1103,9
68,7779,8
681,27066,5
593,27600,8
170,4100,7
561,3926,5
407,15053,10
310,22760,9
296,12353,5
71,23302,10
508,22973,5
5,24021,3
574,24832,4
34,10889,10
346,2344,10
24,26401,9
740,25200,10
534,23034,5
411,2639,8
274,15382,10
204,7581,8
351,23336,8
549,3913,10
509,20872,5
257,1436,5
329,3577,9
334,12119,8
666,3061,7
584,12612,6
55,4980,5
3,12121,9
155,18480,7
608,21329,9
415,5370,10
204,21897,4
172,3275,3
139,5372,4
112,3821,8
180,1125,10
666,2564,10
181,6765,8
46,18027,5
406,13248,6
378,9743,9
402,12926,5
46,6322,7
408,5227,7
506,27238,5
762,8640,6
503,21143,9
372,26122,10
97,24286,8
98,13238,5
670,9427,2
159,2458,8
597,12758,9
8,5715,10
292,13294,7
664,8510,6
218,27262,1
137,8740,10
87,3348,9
691,7437,8
18,14068,7
268,14782,5
468,6476,1
108,19914,10
657,25761,9
249,27161,4
67,178,10
518,24583,4
289,25162,4
744,17410,9
358,3433,7
530,7563,4
534,18656,9
334,23926,5
36,22392,5
740,8944,4
219,10701,6
655,27046,10
26,23882,10
56,16895,7
720,25354,4
403,13652,5
229,17635,7
62,24716,7
29,2509,8
153,25995,7
66,17128,1
167,14864,5
340,18854,7
57,21346,6
288,2605,10
580,25003,4
84,899,6
227,15061,10
136,20450,7
500,25736,10
411,1767,9
138,13555,7
600,20672,2
620,5972,10
212,17014,8
181,1081,10
723,2307,8
726,21191,10
619,21829,4
637,11488,7
345,10897,9
24,15548,5
562,3276,10
325,13370,4
138,14402,1
205,18190,9
533,14879,8
124,16813,8
158,21505,9
128,5654,6
37,12424,3
458,21965,5
127,17596,10
509,4638,7
277,18762,7
649,22487,10
264,24887,2
16,9504,7
535,13907,8
645,21733,6
482,25883,9
583,6355,7
189,203,1
467,15659,4
16,14709,10
464,13338,6
586,14214,9
354,9822,7
715,18996,2
215,4986,6
80,6563,6
661,23227,6
548,16067,10
126,13867,4
586,17681,1
229,16944,5
116,3028,9
313,14763,4
154,25424,8
490,17,10
531,11283,6
312,12161,4
103,20532,7
108,17998,9
260,27349,10
58,25282,10
169,19213,1
743,9991,9
338,21059,10
354,20072,6
741,13362,8
233,9195,6
44,6973,4
118,26261,4
196,9392,9
623,11925,5
713,3922,9
504,8592,8
602,6308,4
314,9180,6
275,424,10
529,2018,8
22,826,9
189,1125,9
467,14400,1
290,708,10
101,11752,9
104,9506,8
439,15940,7
764,20244,6
517,1665,3
394,764,7
678,16022,10
577,5173,5
391,1963,8
132,3826,5
113,2900,1
696,10037,4
65,3819,10
107,10922,5
313,14317,8
76,9660,4
2,6159,1
768,16859,5
138,6020,8
15,860,6
478,17576,10
356,8687,4
298,17606,5
479,3169,9
193,16840,8
418,1126,10
104,1367,7
4,4818,6
680,6218,6
551,17025,4
6,5131,10
600,2473,7
527,3536,10
173,13801,10
178,19361,6
665,121,6
298,3468,9
612,8275,9
297,17566,9
286,10943,6
676,20582,5
25,17601,5
400,6225,10
626,21670,10
768,21644,8
755,20780,9
303,20750,3
91,10780,6
95,12143,7
589,25614,4
405,3145,9
30,15792,6
549,14372,5
321,26423,10
602,24415,9
34,11601,4
156,18421,7
181,25798,8
729,18348,4
668,10468,5
418,1523,10
530,22257,5
137,15652,7
515,15838,10
283,533,4
580,21068,9
597,1472,8
515,4537,5
614,8625,7
290,23273,7
754,9401,3
619,3950,5
76,9373,7
693,18181,7
237,16648,9
103,13332,10
117,18837,6
526,17914,8
769,7623,8
322,20211,5
143,9833,9
397,21950,7
428,12833,4
224,19520,6
148,25837,9
34,23072,5
154,7214,9
147,13491,6
421,2307,4
59,5628,5
582,17370,7
463,20302,10
37,17158,7
398,9971,8
215,2372,6
473,17018,9
645,8565,9
733,3843,10
689,26560,8
232,11705,9
731,6979,1
20,6320,4
673,9612,9
643,23560,6
398,21500,7
471,22495,8
666,14582,2
700,2813,6
743,16100,9
354,2694,8
374,2229,9
13,11104,9
391,26456,3
511,5821,10
681,19912,7
691,10503,5
196,17242,10
367,8315,9
79,10790,6
256,16195,10
429,22870,10
158,27618,7
556,14356,7
560,12001,6
758,24532,2
672,1404,4
217,18119,7
100,22994,10
348,25323,9
45,27013,9
724,5422,5
691,4982,8
647,914,7
729,19883,6
349,17323,6
512,12466,7
498,26734,4
477,11452,4
201,15808,7
96,27500,10
86,8282,7
301,22467,5
74,5759,1
67,2746,10
264,2880,9
21,17474,9
421,13642,7
513,22066,7
645,12742,4
324,13234,9
524,8974,8
381,363,7
765,10657,8
509,18214,4
776,15064,6
625,25135,6
85,20389,8
769,11434,5
486,26916,8
25,13165,7
385,25464,6
657,11236,6
707,24596,7
193,6672,10
230,9785,10
552,25262,9
141,26360,6
483,6902,6
715,5683,10
577,13990,8
743,8803,7
688,6021,6
18,15778,1
123,9033,6
11,18615,8
554,13211,5
316,14146,9
635,1860,8
729,19140,1
185,8485,4
741,23494,10
169,5332,7
491,12504,10
47,4227,6
553,3450,4
273,11908,8
304,2142,8
556,24841,9
407,6606,10
59,25362,7
248,18603,5
210,20946,4
536,26620,10
155,1786,10
231,18840,9
36,12390,9
544,25271,6
133,3189,7
647,11327,10
33,188,7
116,23500,7
659,298,6
364,6042,6
720,5659,8
683,4999,8
58,14368,7
220,15346,8
671,16151,10
674,6201,4
415,11435,7
713,3727,7
765,24200,9
407,23608,10
236,15452,9
47,17726,6
404,3030,4
207,13518,9
451,16341,4
234,20281,8
711,18872,7
707,18645,2
311,20166,6
689,1707,8
762,13443,7
446,2373,9
581,6726,9
125,11101,6
633,11115,7
550,15777,9
204,21719,9
597,2575,9
302,6459,10
220,26624,2
423,18067,6
231,16075,8
592,11667,7
726,6656,9
572,3708,10
287,9287,1
539,24079,8
749,5393,10
644,11218,7
527,21003,10
352,7304,4
601,14775,4
141,50,5
495,14878,7
51,8587,7
309,7968,7
164,3447,7
593,19910,2
513,26442,9
21,1240,10
471,16297,6
142,12219,9
273,16189,10
536,3871,5
173,22816,4
446,16324,9
253,2448,4
459,5930,10
237,22888,9
315,20213,3
399,7900,10
523,2729,7
211,6163,8
620,20089,8
427,19016,9
166,22792,5
36,12816,4
282,19224,9
512,10251,5
689,5641,10
193,15327,8
306,4441,1
22,7901,8
212,17950,8
175,23675,7
45,2353,10
662,18522,7
380,5305,1
611,9561,5
499,21417,8
774,5887,9
62,16892,10
771,1017,10
561,10255,3
45,5170,8
75,564,9
726,13673,4
610,26977,8
725,18684,7
756,3114,4
569,23151,4
383,5123,6
78,13744,7
621,6831,8
423,23000,10
380,2972,2
44,6036,5
107,11808,7
94,9385,9
672,18652,7
239,8748,10
203,12167,1
578,21635,5
259,13366,9
280,8421,9
352,3689,9
499,25120,4
729,26396,6
745,981,8
450,22916,9
571,5262,8
471,12230,8
222,24879,10
74,19486,1
573,13579,5
467,1742,8
50,7949,4
312,839,9
243,17854,9
744,22196,6
700,13185,6
157,17153,7
148,24206,4
234,13437,7
538,6256,8
654,12959,6
440,21626,9
286,13813,7
759,1955,10
225,11390,7
659,25976,7
316,6090,6
511,21412,9
23,20173,10
739,6699,8
19,23971,9
252,9119,6
685,6864,2
256,21172,5
159,13236,10
127,1161,5
723,23155,6
616,16160,8
507,14040,5
21,14086,4
458,27370,9
131,21615,9
75,11989,7
685,27371,6
51,25054,5
171,10576,9
76,24459,7
41,19932,8
676,4916,10
265,7034,7
769,9327,4
223,13903,5
659,18776,9
583,4829,10
115,1752,7
220,3979,5
545,9710,5
610,11371,5
505,11300,7
327,7798,6
115,8692,8
279,10606,5
708,4696,5
267,21677,8
698,17458,9
115,8677,8
685,17387,8
594,13104,4
95,1598,6
215,26607,9
445,9283,7
179,2677,6
244,4129,9
209,27333,10
78,21967,1
85,24884,7
367,23205,9
447,13475,4
454,20423,9
747,8334,8
639,22507,2
74,26459,4
710,16217,10
503,8674,4
708,3122,10
228,12782,5
691,8251,1
542,10387,6
6,22892,8
486,17745,8
361,13637,10
318,11757,10
41,21632,6
487,9936,10
589,17818,7
487,24975,9
7,11142,8
597,6232,7
539,14369,4
235,12374,6
30,15855,8
649,863,6
665,1147,9
705,26885,4
605,9529,4
420,10421,8
720,24421,9
299,25176,5
278,4027,8
588,19209,4
702,22787,6
286,11347,8
749,26419,9
103,7231,6
596,2711,8
433,12070,4
233,20188,2
367,26355,8
61,10645,7
766,18600,10
260,25320,7
268,20548,9
3,14203,2
649,18898,7
4,21414,10
593,6913,5
146,19814,8
759,7468,8
715,14599,1
155,19779,8
565,9919,9
625,12005,8
703,14646,10
443,24312,10
75,8863,4
327,12021,6
433,25513,10
665,9425,8
582,17372,8
56,20541,9
426,15067,2
555,17108,9
554,5858,8
550,24577,6
22,6560,9
218,3124,9
615,12590,2
355,21035,4
98,5052,10
672,21397,8
653,27039,8
498,111,5
771,25951,1
183,16734,9
37,23021,10
502,19119,6
513,19619,7
165,7405,6
284,23225,5
70,24490,5
236,7045,10
53,18907,5
187,27215,9
758,4052,9
130,13443,6
738,20894,7
177,25954,8
115,17127,8
173,14321,10
59,16852,9
176,6210,2
410,16,7
394,14317,9
56,21614,4
721,24269,10
552,14830,6
270,22105,4
618,6819,10
459,14747,10
741,6845,8
354,21552,9
396,9260,8
248,12740,6
550,18586,8
412,4389,7
141,16080,8
401,12938,9
168,9236,5
269,10004,2
658,5222,5
621,13386,10
239,1186,7
90,9215,9
263,2988,8
745,7657,1
632,8543,7
379,1413,7
660,27459,4
660,23784,7
150,11663,6
71,22391,4
383,16636,6
52,24663,7
191,7148,10
265,16476,8
28,22176,4
527,12148,1
521,13126,6
244,21662,10
664,2136,9
100,14370,7
365,14914,8
428,3844,4
682,24804,8
273,22396,10
655,26259,4
98,5091,10
199,2207,6
193,357,1
200,7984,8
394,16596,10
301,1086,6
139,10397,8
391,24635,6
535,23343,2
209,15861,9
370,13616,7
724,6911,8
168,18962,10
267,5530,7
449,18701,2
326,20732,6
140,10072,8
87,9079,9
588,26139,10
286,1994,5
503,25253,4
83,3315,7
182,12431,10
699,5534,7
543,5738,8
415,21846,8
585,6252,1
520,24501,10
680,3688,7
380,19444,8
162,16841,6
19,7161,4
155,5795,5
500,16713,5
56,16987,10
760,7762,6
514,9417,9
82,20487,7
752,16680,4
338,6397,4
138,22814,9
576,12537,4
461,24285,9
498,22439,10
306,13177,1
542,22290,10
97,12932,8
300,12693,6
323,20872,7
217,25832,10
755,21960,3
146,18151,10
546,5680,9
689,13857,7
93,14074,9
85,5138,5
360,23610,5
394,17347,6
285,14847,9
700,11896,4
587,21037,7
151,24759,5
369,23684,6
144,12874,8
84,19353,9
551,2866,6
559,24163,8
314,17593,9
629,3780,1
594,6450,9
147,24702,9
516,5554,10
610,23791,7
659,19899,9
361,23003,1
665,27646,10
314,20932,7
4,21418,5
351,25023,9
212,2923,6
698,26675,4
438,15970,7
259,8472,10
382,15820,4
539,27102,10
262,26056,10
532,6621,6
659,11224,6
771,5953,10
641,9740,6
171,216,10
745,17896,7
470,19160,2
474,18579,5
51,16860,7
192,1444,10
537,22439,9
606,5648,10
229,17368,2
690,19075,7
204,21186,6
308,9807,10
352,27233,9
7,17708,6
127,3727,2
684,17040,6
772,25290,7
314,10310,6
609,55,7
397,25439,9
491,5479,5
683,23708,4
694,2717,9
451,681,8
507,23457,9
584,16996,6
676,12429,6
356,12575,4
513,4113,9
235,361,6
141,16808,10
415,9185,7
684,11557,5
683,1888,5
751,25619,7
660,8574,9
291,17523,8
164,24294,5
315,20146,1
595,16362,9
41,17327,10
347,19835,10
508,26796,9
236,16846,5
317,22503,1
239,1247,9
137,16138,7
256,8814,4
37,4514,9
601,21249,5
772,16793,5
365,27181,9
185,11301,10
389,9402,10
222,2067,9
295,6957,4
330,20685,6
698,25610,10
453,13926,9
566,23332,9
406,17192,6
435,11952,5
770,8801,3
173,3790,8
399,21414,10
419,26598,10
504,1215,10
492,26367,6
206,25660,6
39,26642,5
652,5583,10
274,3238,8
8,2591,9
237,12545,10
572,4320,1
45,20559,10
320,11962,9
375,6754,7
630,16668,8
715,9246,9
375,7760,1
494,14658,7
676,25499,10
469,17011,5
219,22729,9
671,11621,5
484,13200,4
606,11619,6
721,19125,8
225,11622,5
659,833,7
76,13083,9
563,3678,6
86,10431,8
731,5329,8
518,15114,10
158,17302,7
86,12562,5
221,21911,6
635,18412,6
199,2672,10
46,21746,4
475,24776,7
340,17547,7
56,14895,1
351,15516,9
276,1013,7
633,22756,7
708,1434,8
678,10122,5
430,5660,3
479,20737,6
146,321,8
246,8846,4
96,26487,8
470,27220,9
761,6633,4
236,759,7
740,862,10
725,8554,9
485,9481,7
468,25610,7
540,3309,2
250,9734,9
131,21711,10
86,16324,8
462,26070,7
237,22500,6
618,7931,4
623,20771,5
426,5131,8
482,1892,6
436,6636,7
617,27650,7
474,23074,2
536,23194,4
91,2405,9
292,19531,5
617,23991,8
40,19312,6
78,12912,3
277,3518,7
15,23033,8
722,26674,4
456,15307,7
280,2587,5
587,3576,2
38,11361,7
676,18866,10
22,8110,9
362,23268,6
228,13284,9
520,25675,4
161,3388,10
54,9070,10
433,4526,7
655,19618,8
606,27127,6
522,13649,6
769,21999,10
608,4161,9
498,14290,4
33,11700,9
171,24616,10
180,21661,5
183,21428,4
66,13542,9
267,9671,4
260,24057,9
235,3021,10
134,20045,6
114,25707,8
585,20632,7
520,22703,4
548,22441,9
600,9222,7
439,19612,4
42,23227,7
578,1562,9
25,9768,8
391,743,7
496,21976,7
483,26511,4
414,1678,4
551,25352,9
691,13927,8
716,5857,7
25,14109,6
596,15085,4
740,20887,10
685,5359,9
761,6983,10
443,22989,9
494,12939,9
214,12444,6
141,17647,7
89,20884,8
727,13794,6
206,19713,9
682,9729,8
630,7274,4
75,24862,9
92,11066,9
438,9376,8
600,24905,8
662,11672,6
51,27608,5
685,27487,5
184,23132,10
675,10303,8
271,21592,9
76,26283,8
704,16542,5
137,25838,8
356,14540,10
418,16686,4
483,4001,9
414,26064,9
687,25201,6
317,333,7
638,477,10
471,26691,6
411,10662,9
337,22519,6
514,13991,1
655,23544,6
370,7766,9
768,20072,6
541,26343,9
529,14261,10
435,2769,1
259,23651,6
485,14864,7
735,5881,10
439,21530,10
7,16216,6
77,3606,1
187,7535,9
760,25299,7
449,4555,5
53,12082,6
178,25498,8
3,25756,2
671,9365,8
777,10675,9
283,10062,6
644,5158,8
592,10196,9
587,18403,4
262,22175,7
57,21169,8
22,20749,6
246,27155,8
202,9924,10
254,27169,5
184,19891,5
621,8303,10
521,13828,5
686,18928,8
88,25325,8
462,25652,4
177,10459,5
557,20255,8
56,24455,9
697,21185,9
509,1968,9
282,22488,5
153,16263,6
98,25191,7
3,13466,8
484,15348,7
92,22295,7
311,23855,1
532,10662,10
498,10052,7
695,4571,10
698,26271,8
410,19099,8
354,12061,1
406,19934,6
228,22958,9
756,1025,9
683,18235,7
567,2372,6
121,7095,1
417,9387,6
174,13036,8
74,4914,6
57,2912,8
215,20558,4
499,6570,4
611,12922,5
402,3355,10
144,10444,5
717,8192,10
350,19932,5
68,4217,5
108,15339,5
149,12809,9
311,3535,9
175,5791,8
275,16302,4
609,13309,6
505,7911,7
275,5042,10
53,19169,10
281,25300,10
14,6416,4
667,24641,4
444,27194,6
138,4473,8
552,9140,6
145,17535,9
467,26846,5
746,10448,2
254,8714,8
440,25968,10
99,27306,6
588,18448,9
147,15424,4
371,7617,2
109,27608,7
413,17761,7
734,4517,9
718,9922,7
343,22884,10
134,23769,1
113,19583,8
364,25324,8
472,22099,7
76,10046,8
425,26689,8
473,25109,5
687,17140,6
532,11813,7
115,25008,6
280,20073,10
167,26269,7
196,5890,4
380,22585,8
496,14558,7
694,26164,5
313,14534,8
394,2035,9
372,14009,5
274,8624,5
736,12639,7
275,17041,10
276,6172,9
699,9982,4
371,21842,6
771,4472,10
630,9708,10
756,15410,5
326,11515,9
263,2357,4
750,17939,1
78,23000,9
275,23897,10
515,1054,7
93,25685,6
476,24403,9
329,7839,2
584,10910,9
264,27435,9
708,12641,10
13,8910,7
541,6820,5
131,13885,6
519,21975,5
513,2390,9
216,26843,8
659,12806,10
553,15224,7
281,12504,4
212,13503,5
91,20350,8
252,16534,8
363,9797,7
229,20452,4
365,11260,2
429,19288,7
33,12040,7
481,19794,8
623,4301,8
749,3641,10
692,16285,1
246,7223,5
500,1105,8
317,17187,4
203,3234,6
189,20555,6
253,25823,4
374,20117,10
553,26980,7
103,15528,7
388,430,8
555,20743,9
691,4045,5
212,14462,7
183,17652,7
154,22945,6
666,12697,9
596,20621,4
77,3030,3
533,7985,5
571,3584,7
301,18128,10
455,23703,9
709,24062,5
488,10635,3
662,19438,8
502,18933,7
440,26338,9
472,20868,7
714,14033,10
742,27111,5
632,5079,8
729,15337,7
555,26460,7
653,10301,9
750,17766,10
68,20056,6
76,13274,7
728,8072,10
530,11712,5
492,17081,9
359,22481,6
232,18070,1
258,23519,6
417,22380,10
463,3983,6
332,26387,10
566,8269,7
198,26844,6
185,18687,9
523,13795,9
64,2527,4
202,1054,10
139,1237,9
318,5487,6
49,24851,9
517,20477,8
456,20868,7
37,12885,7
453,8686,5
282,22276,5
215,14626,9
665,20609,8
688,21470,4
769,17214,8
8,4722,10
39,22037,2
460,22889,8
295,23041,7
253,9540,7
187,6959,7
457,4335,7
693,9474,1
495,16349,8
194,14325,6
670,15630,9
533,21746,7
134,1013,10
278,8256,2
223,16918,5
747,16068,10
703,6346,10
242,26030,9
259,24082,6
84,4281,3
48,22972,4
128,6565,8
511,6117,7
745,1900,10
758,8167,9
419,26056,2
389,7597,4
471,27470,10
402,24911,6
240,12371,9
543,3277,9
706,7704,2
638,8994,10
98,1119,8
514,6266,9
134,26452,9
412,7673,5
425,15278,5
368,3977,7
625,2745,6
167,3249,10
494,1987,10
605,16162,7
4,12241,4
665,10624,5
3,19640,9
18,6556,4
594,4346,9
181,4552,10
604,22671,4
68,6498,9
242,24421,9
5,4590,7
22,17610,7
629,6356,5
137,5668,2
576,10282,10
496,27563,7
721,19367,5
148,6988,7
145,42,4
520,13565,2
228,3104,4
145,25145,9
432,26507,8
696,21444,9
235,7000,5
234,8729,3
708,7794,6
34,3303,10
634,6594,10
522,14174,8
322,69,4
404,27606,1
2,19745,8
87,21033,7
622,3950,4
104,19332,8
753,1865,9
370,19983,1
762,26717,6
186,16297,8
755,16627,8
483,12397,10
601,22560,9
644,13360,5
492,3413,9
17,41,10
508,16840,10
243,704,10
368,19408,8
312,18846,1
546,2064,6
164,22899,7
233,3142,7
84,22163,7
158,7906,7
504,19807,2
91,3664,7
84,11027,6
746,3373,8
200,16510,7
703,20251,7
203,9664,5
263,1048,7
325,100,8
462,17755,7
686,18507,9
57,8530,8
563,9748,5
602,6541,7
348,17301,9
170,17478,4
718,3451,10
538,18145,4
177,21065,1
634,16114,8
630,22949,7
522,17767,6
163,23201,9
30,24241,10
91,5617,3
514,22009,9
452,9832,8
585,21265,7
673,7694,9
158,24615,6
644,614,1
46,23946,5
232,8062,8
366,20833,8
203,11097,10
720,24058,6
733,25309,3
620,6149,7
228,17510,10
374,13241,5
281,10290,8
513,21586,8
89,19763,5
27,7360,9
704,6722,7
770,17363,7
1,22754,8
731,11955,9
140,25558,1
240,22164,9
348,11976,7
381,21956,6
358,6728,8
619,20363,9
289,3189,3
135,22353,8
96,15340,10
152,1132,9
572,10970,8
535,26341,4
418,16013,5
727,42,4
244,19133,8
286,25201,5
340,5091,10
168,20016,8
426,12331,4
451,4417,6
634,23934,10
529,22341,8
154,1754,8
591,27498,9
461,23412,2
303,18962,8
416,14266,9
150,2852,6
91,15371,8
567,11656,4
143,11656,3
757,14334,8
44,15669,10
494,22357,9
578,13568,7
469,12191,9
741,7128,2
558,4480,10
776,15305,9
453,18187,7
729,16680,9
286,1132,6
672,18004,2
619,15840,7
716,20115,8
477,14689,6
466,26389,7
123,20474,8
238,22323,3
339,4301,9
304,16797,7
149,1303,10
555,1186,10
261,11466,7
634,5350,3
560,27040,10
473,26651,10
267,24213,10
726,19745,10
14,5057,4
144,7483,6
684,15756,6
82,8398,9
199,20642,4
564,26727,7
123,20665,6
236,17592,6
611,20728,6
297,8628,10
542,2008,5
506,7407,9
329,26942,8
616,11742,1
696,20145,10
741,24092,7
149,18909,7
29,27055,7
283,8255,7
347,11257,4
257,12398,4
664,24835,7
200,15899,7
668,12280,10
163,6526,6
324,15070,3
439,19189,9
278,5613,8
518,13342,5
449,19189,7
543,6245,6
441,10001,4
210,3091,5
752,5458,9
643,25752,10
144,6086,9
672,27429,5
110,24252,6
504,9685,4
757,24201,7
155,5194,5
252,22693,7
609,11330,10
484,14706,4
740,21107,4
167,10439,8
369,6202,4
498,4652,8
52,4841,8
471,21429,4
219,9502,8
696,15748,7
468,24881,8
203,18395,10
560,18851,5
239,8202,1
662,9556,4
755,14670,10
706,4797,5
346,6950,8
684,24827,7
698,15326,2
181,13963,8
283,5938,7
279,2048,10
531,26549,8
108,11292,9
656,19097,3
518,1215,10
103,22121,8
646,26291,10
306,17596,8
176,24241,4
272,9777,3
274,24880,8
366,26945,9
72,24345,9
733,19671,7
134,6787,7
451,950,6
95,15235,10
86,10020,8
652,17161,9
698,20031,7
568,12803,8
124,25924,4
661,7692,6
110,5992,9
333,7602,9
777,27325,9
320,17367,6
150,18436,4
509,18951,8
223,22715,10
543,3025,10
370,24783,8
386,16457,7
211,19612,3
223,24389,5
88,19862,10
19,24278,6
489,19038,8
211,27058,5
493,2537,4
749,14873,4
71,25480,6
697,4658,5
443,10467,8
17,24625,6
228,13596,3
711,13151,5
170,27453,8
274,380,4
626,23618,9
407,11393,6
307,12019,3
350,26771,8
137,26317,9
601,21720,4
404,7149,10
680,4769,6
52,4585,5
368,17793,5
639,12919,7
72,20408,8
264,10615,7
653,11363,9
533,5058,2
224,12430,7
346,20539,7
148,15077,7
118,10659,9
658,9706,6
598,8926,5
295,12427,5
113,21518,10
25,26750,6
400,10389,7
390,14451,8
366,2471,4
64,19998,4
679,11418,8
2,2757,4
726,10505,8
314,6634,7
358,21802,1
497,18161,9
3,10600,8
257,25950,7
265,19675,8
730,15248,9
600,14733,4
446,24301,9
381,8701,7
563,20900,8
20,4155,10
281,10518,8
417,8100,6
661,7862,7
685,912,9
285,6421,8
526,316,9
545,19218,9
685,20529,6
308,18439,4
51,26190,7
140,14235,4
136,3999,10
293,16165,10
229,22096,6
436,6667,7
557,7526,8
320,7225,4
563,9834,8
516,15025,4
695,19031,3
188,10530,4
274,12505,8
585,5625,9
98,6729,10
337,2768,5
684,26267,1
425,10989,10
247,10560,7
156,10145,8
194,19180,6
628,25191,8
724,24845,1
496,5515,4
197,1472,8
136,4902,5
599,21077,10
743,12266,8
454,12876,2
565,15864,6
414,22719,9
177,8545,10
395,20803,10
19,2469,6
768,8026,1
186,7084,7
162,7015,10
733,2821,9
548,16312,10
653,18824,6
12,17610,2
119,18329,5
285,3661,10
382,7274,6
676,10999,9
570,11390,5
427,1280,4
658,4425,9
761,779,7
315,9744,7
62,24388,7
224,14977,6
340,19039,6
80,26913,9
180,24815,8
675,19188,10
172,2368,7
671,22697,4
158,16067,3
101,25634,6
12,20051,7
308,4002,8
726,23382,10
64,16756,10
388,3348,6
650,8629,7
298,25886,7
581,2258,9
739,688,7
195,20309,5
309,6612,5
311,3260,6
312,15467,7
206,4115,8
278,3099,10
483,21363,4
295,5327,2
769,20369,10
496,17948,9
371,20775,7
62,10835,10
455,13699,7
396,10262,6
185,2645,6
615,27373,7
610,15355,7
328,25731,8
302,27200,4
232,11694,1
